Lambert Airport Terminal # 1,Lambert Airport Terminal # 2,North Hanley Station,UMSL North Station,UMSL South Station,Rock Road Station,Wellston Station,Delmar Loop Station,ShrewsburyLansdowne I44 Station,Sunnen Station,MaplewoodManchester Station,Brentwood I64 Station,Richmond Heights Station,Clayton Station,Forsyth Station,University CityBig Bend Station,Skinker Station,Forest ParkDeBaliviere Station,Central West End Station,Cortex Station,Grand Station,Union Station,Civic Center Station,Stadium Station,8th & Pine Station,Convention Center Station,Laclede's Landing Station,East Riverfront Station,5th & Missouri Station,Emerson Park Station,JJK Center Station,Washington Park Station,Fairview Heights Station,Memorial Hospital Station,Swansea Station,Belleville Station,College Station,ShilohScott Station
3:36PR,3:38PR,3:43PR,3:45PR,3:47PR,3:49PR,3:51PR,3:53PR,,,,,,,,,,3:55PR,3:58PR,4:00PR,4:02PR,4:06PR,4:07PR,4:09PR,4:10PR,4:12PR,4:13PR,4:14PR,4:17PR,4:20PR,4:22PR,4:25PR,4:30PR,4:34PR,4:38PR,4:40PR,4:45PR,4:50PR
,,,,,,,,3:48PB,3:51PB,3:52PB,3:54PB,3:56PB,3:58PB,3:59PB,4:01PB,4:03PB,4:05PB,4:08PB,4:10PB,4:12PB,4:16PB,4:17PB,4:19PB,4:20PB,4:22PB,4:23PB,4:24PB,4:27PB,4:30PB,4:32PB,4:35PB,4:40PB,,,,,
3:56PR,3:58PR,4:03PR,4:05PR,4:07PR,4:09PR,4:11PR,4:13PR,,,,,,,,,,4:15PR,4:18PR,4:20PR,4:22PR,4:26PR,4:27PR,4:29PR,4:30PR,4:32PR,4:33PR,4:34PR,4:37PR,4:40PR,4:42PR,4:45PR,4:50PR,4:54PR,4:58PR,5:00PR,5:05PR,5:10PR
,,,,,,,,4:08PB,4:11PB,4:12PB,4:14PB,4:16PB,4:18PB,4:19PB,4:21PB,4:23PB,4:25PB,4:28PB,4:30PB,4:32PB,4:36PB,4:37PB,4:39PB,4:40PB,4:42PB,4:43PB,4:44PB,4:47PB,4:50PB,4:52PB,4:55PB,5:00PB,,,,,
4:16PR,4:18PR,4:23PR,4:25PR,4:27PR,4:29PR,4:31PR,4:33PR,,,,,,,,,,4:35PR,4:38PR,4:40PR,4:42PR,4:46PR,4:47PR,4:49PR,4:50PR,4:52PR,4:53PR,4:54PR,4:57PR,5:00PR,5:02PR,5:05PR,5:10PR,5:14PR,5:18PR,5:20PR,5:25PR,5:30PR
,,,,,,,,4:28PB,4:31PB,4:32PB,4:34PB,4:36PB,4:38PB,4:39PB,4:41PB,4:43PB,4:45PB,4:48PB,4:50PB,4:52PB,4:56PB,4:57PB,4:59PB,5:00PB,5:02PB,5:03PB,5:04PB,5:07PB,5:10PB,5:12PB,5:15PB,5:20PB,,,,,
4:36PR,4:38PR,4:43PR,4:45PR,4:47PR,4:49PR,4:51PR,4:53PR,,,,,,,,,,4:55PR,4:58PR,5:00PR,5:02PR,5:06PR,5:07PR,5:09PR,5:10PR,5:12PR,5:13PR,5:14PR,5:17PR,5:20PR,5:22PR,5:25PR,5:30PR,5:34PR,5:38PR,5:40PR,5:45PR,5:50PR
,,,,,,,,4:48PB,4:51PB,4:52PB,4:54PB,4:56PB,4:58PB,4:59PB,5:01PB,5:03PB,5:05PB,5:08PB,5:10PB,5:12PB,5:16PB,5:17PB,5:19PB,5:20PB,5:22PB,5:23PB,5:24PB,5:27PB,5:30PB,5:32PB,5:35PB,5:40PB,,,,,
4:56PR,4:58PR,5:03PR,5:05PR,5:07PR,5:09PR,5:11PR,5:13PR,,,,,,,,,,5:15PR,5:18PR,5:20PR,5:22PR,5:26PR,5:27PR,5:29PR,5:30PR,5:32PR,5:33PR,5:34PR,5:37PR,5:40PR,5:42PR,5:45PR,5:50PR,5:54PR,5:58PR,6:00PR,6:05PR,6:10PR
,,,,,,,,5:08PB,5:11PB,5:12PB,5:14PB,5:16PB,5:18PB,5:19PB,5:21PB,5:23PB,5:25PB,5:28PB,5:30PB,5:32PB,5:36PB,5:37PB,5:39PB,5:40PB,5:42PB,5:43PB,5:44PB,5:47PB,5:50PB,5:52PB,5:55PB,6:00PB,,,,,
5:16PR,5:18PR,5:23PR,5:25PR,5:27PR,5:29PR,5:31PR,5:33PR,,,,,,,,,,5:35PR,5:38PR,5:40PR,5:42PR,5:46PR,5:47PR,5:49PR,5:50PR,5:52PR,5:53PR,5:54PR,5:57PR,6:00PR,6:02PR,6:05PR,6:10PR,6:14PR,6:18PR,6:20PR,6:25PR,6:30PR
,,,,,,,,5:28PB,5:31PB,5:32PB,5:34PB,5:36PB,5:38PB,5:39PB,5:41PB,5:43PB,5:45PB,5:48PB,5:50PB,5:52PB,5:56PB,5:57PB,5:59PB,6:00PB,6:02PB,6:03PB,6:04PB,6:07PB,6:10PB,6:12PB,6:15PB,6:20PB,,,,,
5:36PR,5:38PR,5:43PR,5:45PR,5:47PR,5:49PR,5:51PR,5:53PR,,,,,,,,,,5:55PR,5:58PR,6:00PR,6:02PR,6:06PR,6:07PR,6:09PR,6:10PR,6:12PR,6:13PR,6:14PR,6:17PR,6:20PR,6:22PR,6:25PR,6:30PR,6:34PR,6:38PR,6:40PR,6:45PR,6:50PR
,,,,,,,,5:48PB,5:51PB,5:52PB,5:54PB,5:56PB,5:58PB,5:59PB,6:01PB,6:03PB,6:05PB,6:08PB,6:10PB,6:12PB,6:16PB,6:17PB,6:19PB,6:20PB,6:22PB,6:23PB,6:24PB,6:27PB,6:30PB,6:32PB,6:35PB,6:40PB,,,,,
5:56PR,5:58PR,6:03PR,6:05PR,6:07PR,6:09PR,6:11PR,6:13PR,,,,,,,,,,6:15PR,6:18PR,6:20PR,6:22PR,6:26PR,6:27PR,6:29PR,6:30PR,6:32PR,6:33PR,6:34PR,6:37PR,6:40PR,6:42PR,6:45PR,6:50PR,6:54PR,6:58PR,7:00PR,7:05PR,7:10PR
,,,,,,,,6:08PB,6:11PB,6:12PB,6:14PB,6:16PB,6:18PB,6:19PB,6:21PB,6:23PB,6:25PB,6:28PB,6:30PB,6:32PB,6:36PB,6:37PB,6:39PB,6:40PB,6:42PB,6:43PB,6:44PB,6:47PB,6:50PB,6:52PB,6:55PB,7:00PB,,,,,
6:16PR,6:18PR,6:23PR,6:25PR,6:27PR,6:29PR,6:31PR,6:33PR,,,,,,,,,,6:35PR,6:38PR,6:40PR,6:42PR,6:46PR,6:47PR,6:49PR,6:50PR,6:52PR,6:53PR,6:54PR,6:57PR,7:00PR,7:02PR,7:05PR,7:10PR,7:14PR,7:18PR,7:20PR,7:25PR,7:30PR
,,,,,,,,6:28PB,6:31PB,6:32PB,6:34PB,6:36PB,6:38PB,6:39PB,6:41PB,6:43PB,6:45PB,6:48PB,6:50PB,6:52PB,6:56PB,6:57PB,6:59PB,7:00PB,7:02PB,7:03PB,7:04PB,7:07PB,7:10PB,7:12PB,7:15PB,7:20PB,,,,,
6:36PR,6:38PR,6:43PR,6:45PR,6:47PR,6:49PR,6:51PR,6:53PR,,,,,,,,,,6:55PR,6:58PR,7:00PR,7:02PR,7:06PR,7:07PR,7:09PR,7:10PR,7:12PR,7:13PR,7:14PR,7:17PR,7:20PR,7:22PR,7:25PR,7:30PR,7:34PR,7:38PR,7:40PR,7:45PR,7:50PR
,,,,,,,,6:48PB,6:51PB,6:52PB,6:54PB,6:56PB,6:58PB,6:59PB,7:01PB,7:03PB,7:05PB,7:08PB,7:10PB,7:12PB,7:16PB,7:17PB,7:19PB,7:20PB,7:22PB,7:23PB,7:24PB,7:27PB,7:30PB,7:32PB,7:35PB,7:40PB,,,,,
6:56PR,6:58PR,7:03PR,7:05PR,7:07PR,7:09PR,7:11PR,7:13PR,,,,,,,,,,7:15PR,7:18PR,7:20PR,7:22PR,7:26PR,7:27PR,7:29PR,7:30PR,7:32PR,7:33PR,7:34PR,7:37PR,7:40PR,7:42PR,7:45PR,7:50PR,7:54PR,7:58PR,8:00PR,8:05PR,8:10PR
,,,,,,,,7:08PB,7:11PB,7:12PB,7:14PB,7:16PB,7:18PB,7:19PB,7:21PB,7:23PB,7:25PB,7:28PB,7:30PB,7:32PB,7:36PB,7:37PB,7:39PB,7:40PB,7:42PB,7:43PB,7:44PB,7:47PB,7:50PB,7:52PB,7:55PB,8:00PB,,,,,
7:16PR,7:18PR,7:23PR,7:25PR,7:27PR,7:29PR,7:31PR,7:33PR,,,,,,,,,,7:35PR,7:38PR,7:40PR,7:42PR,7:46PR,7:47PR,7:49PR,7:50PR,7:52PR,7:53PR,7:54PR,7:57PR,8:00PR,8:02PR,8:05PR,8:10PR,8:14PR,8:18PR,8:20PR,8:25PR,8:30PR
,,,,,,,,7:28PB,7:31PB,7:32PB,7:34PB,7:36PB,7:38PB,7:39PB,7:41PB,7:43PB,7:45PB,,,,,,,,,,,,,,,,,,,,
7:36PR,7:38PR,7:43PR,7:45PR,7:47PR,7:49PR,7:51PR,7:53PR,,,,,,,,,,7:55PR,7:58PR,8:00PR,8:02PR,8:06PR,8:07PR,8:09PR,8:10PR,8:12PR,8:13PR,8:14PR,8:17PR,8:20PR,8:22PR,8:25PR,8:30PR,8:34PR,8:38PR,8:40PR,8:45PR,8:50PR
,,,,,,,,7:48PB,7:51PB,7:52PB,7:54PB,7:56PB,7:58PB,7:59PB,8:01PB,8:03PB,8:05PB,,,,,,,,,,,,,,,,,,,,
7:56PR,7:58PR,8:03PR,8:05PR,8:07PR,8:09PR,8:11PR,8:13PR,,,,,,,,,,8:15PR,8:18PR,8:20PR,8:22PR,8:26PR,8:27PR,8:29PR,8:30PR,8:32PR,8:33PR,8:34PR,8:37PR,8:40PR,8:42PR,8:45PR,8:50PR,8:54PR,8:58PR,9:00PR,9:05PR,9:10PR
,,,,,,,,8:08PB,8:11PB,8:12PB,8:14PB,8:16PB,8:18PB,8:19PB,8:21PB,8:23PB,8:25PB,,,,,,,,,,,,,,,,,,,,
8:16PR,8:18PR,8:23PR,8:25PR,8:27PR,8:29PR,8:31PR,8:33PR,,,,,,,,,,8:35PR,8:38PR,8:40PR,8:42PR,8:46PR,8:47PR,8:49PR,8:50PR,8:52PR,8:53PR,8:54PR,8:57PR,9:00PR,9:02PR,9:05PR,9:10PR,9:14PR,9:18PR,9:20PR,9:25PR,9:30PR
,,,,,,,,8:28PB,8:31PB,8:32PB,8:34PB,8:36PB,8:38PB,8:39PB,8:41PB,8:43PB,8:45PB,,,,,,,,,,,,,,,,,,,,
8:36PR,8:38PR,8:43PR,8:45PR,8:47PR,8:49PR,8:51PR,8:53PR,,,,,,,,,,8:55PR,8:58PR,9:00PR,9:02PR,9:06PR,9:07PR,9:09PR,9:10PR,9:12PR,9:13PR,9:14PR,9:17PR,9:20PR,9:22PR,9:25PR,9:30PR,9:34PR,9:38PR,9:40PR,9:45PR,9:50PR
,,,,,,,,8:48PB,8:51PB,8:52PB,8:54PB,8:56PB,8:58PB,8:59PB,9:01PB,9:03PB,9:05PB,,,,,,,,,,,,,,,,,,,,
8:56PR,8:58PR,9:03PR,9:05PR,9:07PR,9:09PR,9:11PR,9:13PR,,,,,,,,,,9:15PR,9:18PR,9:20PR,9:22PR,9:26PR,9:27PR,9:29PR,9:30PR,9:32PR,9:33PR,9:34PR,9:37PR,9:40PR,9:42PR,9:45PR,9:50PR,9:54PR,9:58PR,10:00PR,10:05PR,10:10PR
,,,,,,,,9:08PB,9:11PB,9:12PB,9:14PB,9:16PB,9:18PB,9:19PB,9:21PB,9:23PB,9:25PB,,,,,,,,,,,,,,,,,,,,
9:16PR,9:18PR,9:23PR,9:25PR,9:27PR,9:29PR,9:31PR,9:33PR,,,,,,,,,,9:35PR,9:38PR,9:40PR,9:42PR,9:46PR,9:47PR,9:49PR,9:50PR,9:52PR,9:53PR,9:54PR,9:57PR,10:00PR,10:02PR,10:05PR,10:10PR,10:14PR,10:18PR,10:20PR,10:25PR,10:30PR
,,,,,,,,9:28PB,9:31PB,9:32PB,9:34PB,9:36PB,9:38PB,9:39PB,9:41PB,9:43PB,9:45PB,,,,,,,,,,,,,,,,,,,,
9:36PR,9:38PR,9:43PR,9:45PR,9:47PR,9:49PR,9:51PR,9:53PR,,,,,,,,,,9:55PR,9:58PR,10:00PR,10:02PR,10:06PR,10:07PR,10:09PR,10:10PR,10:12PR,10:13PR,10:14PR,10:17PR,10:20PR,10:22PR,10:25PR,10:30PR,10:34PR,10:38PR,10:40PR,10:45PR,10:50PR
,,,,,,,,9:48PB,9:51PB,9:52PB,9:54PB,9:56PB,9:58PB,9:59PB,10:01PB,10:03PB,10:05PB,,,,,,,,,,,,,,,,,,,,
9:56PR,9:58PR,10:03PR,10:05PR,10:07PR,10:09PR,10:11PR,10:13PR,,,,,,,,,,10:15PR,10:18PR,10:20PR,10:22PR,10:26PR,10:27PR,10:29PR,10:30PR,10:32PR,10:33PR,10:34PR,10:37PR,10:40PR,10:42PR,10:45PR,10:50PR,10:54PR,10:58PR,11:00PR,11:05PR,11:10PR
,,,,,,,,10:08PB,10:11PB,10:12PB,10:14PB,10:16PB,10:18PB,10:19PB,10:21PB,10:23PB,10:25PB,,,,,,,,,,,,,,,,,,,,
10:16PR,10:18PR,10:23PR,10:25PR,10:27PR,10:29PR,10:31PR,10:33PR,,,,,,,,,,10:35PR,10:38PR,10:40PR,10:42PR,10:46PR,10:47PR,10:49PR,10:50PR,10:52PR,10:53PR,10:54PR,10:57PR,11:00PR,11:02PR,11:05PR,11:10PR,11:14PR,11:18PR,11:20PR,11:25PR,11:30PR
,,,,,,,,10:28PB,10:31PB,10:32PB,10:34PB,10:36PB,10:38PB,10:39PB,10:41PB,10:43PB,10:45PB,,,,,,,,,,,,,,,,,,,,
10:36PR,10:38PR,10:43PR,10:45PR,10:47PR,10:49PR,10:51PR,10:53PR,,,,,,,,,,10:55PR,10:58PR,11:00PR,11:02PR,11:06PR,11:07PR,11:09PR,11:10PR,11:12PR,11:13PR,11:14PR,11:17PR,11:20PR,11:22PR,11:25PR,11:30PR,11:34PR,11:38PR,11:40PR,11:45PR,11:50PR
,,,,,,,,10:48PB,10:51PB,10:52PB,10:54PB,10:56PB,10:58PB,10:59PB,11:01PB,11:03PB,11:05PB,,,,,,,,,,,,,,,,,,,,
10:56PR,10:58PR,11:03PR,11:05PR,11:07PR,11:09PR,11:11PR,11:13PR,,,,,,,,,,11:15PR,11:18PR,11:20PR,11:22PR,11:26PR,11:27PR,11:29PR,11:30PR,11:32PR,11:33PR,11:34PR,11:37PR,11:40PR,11:42PR,11:45PR,11:50PR,11:54PR,11:58PR,12:00AR,12:05AR,12:10AR
,,,,,,,,11:08PB,11:11PB,11:12PB,11:14PB,11:16PB,11:18PB,11:19PB,11:21PB,11:23PB,11:25PB,,,,,,,,,,,,,,,,,,,,
11:16PR,11:18PR,11:23PR,11:25PR,11:27PR,11:29PR,11:31PR,11:33PR,,,,,,,,,,11:35PR,11:38PR,11:40PR,11:42PR,11:46PR,11:47PR,11:49PR,11:50PR,11:52PR,11:53PR,11:54PR,11:57PR,12:00AR,12:02AR,12:05AR,12:10AR,12:14AR,12:18AR,12:20AR,12:25AR,12:30AR
,,,,,,,,11:28PB,11:31PB,11:32PB,11:34PB,11:36PB,11:38PB,11:39PB,11:41PB,11:43PB,11:45PB,11:48PB,11:50PB,11:52PB,11:56PB,11:57PB,11:59PB,12:00AB,12:02AB,12:03AB,12:04AB,12:07AB,12:10AB,,,,,,,,
11:36PR,11:38PR,11:43PR,11:45PR,11:47PR,11:49PR,11:51PR,11:53PR,,,,,,,,,,11:55PR,11:58PR,12:00AR,12:02AR,12:06AR,12:07AR,12:09AR,12:10AR,12:12AR,12:13AR,12:14AR,12:17AR,12:20AR,12:22AR,12:25AR,12:30AR,,,,,
,,,,,,,,11:48PB,11:51PB,11:52PB,11:54PB,11:56PB,11:58PB,11:59PB,12:01AB,12:03AB,12:05AB,,,,,,,,,,,,,,,,,,,,
11:56PR,11:58PR,12:03AR,12:05AR,12:07AR,12:09AR,12:11AR,12:13AR,,,,,,,,,,12:15AR,12:18AR,12:20AR,12:22AR,12:26AR,12:27AR,12:29AR,12:30AR,12:32AR,12:33AR,12:34AR,12:37AR,12:40AR,12:42AR,12:45AR,12:50AR,,,,,
,,,,,,,,12:08AB,12:11AB,12:12AB,12:14AB,12:16AB,12:18AB,12:19AB,12:21AB,12:23AB,12:25AB,12:28AB,12:30AB,12:32AB,12:36AB,12:37AB,,,,,,,,,,,,,,,
,,,,,,,,12:13AB,12:16AB,12:17AB,12:19AB,12:21AB,12:23AB,12:24AB,12:26AB,12:28AB,12:30AB,12:33AB,12:35AB,12:37AB,12:41AB,12:42AB,,,,,,,,,,,,,,,
12:16AR,12:18AR,12:23AR,12:25AR,12:27AR,12:29AR,12:31AR,12:33AR,,,,,,,,,,12:35AR,12:38AR,12:40AR,12:42AR,12:46AR,12:47AR,,,,,,,,,,,,,,,
,,,,,,,,12:38AB,12:41AB,12:42AB,12:44AB,12:46AB,12:48AB,12:49AB,12:51AB,12:53AB,12:55AB,12:58AB,1:00AB,1:02AB,1:06AB,1:07AB,,,,,,,,,,,,,,,
12:56AR,12:58AR,1:03AR,1:05AR,1:07AR,1:09AR,1:11AR,1:13AR,,,,,,,,,,1:15AR,1:18AR,1:20AR,1:22AR,1:26AR,1:27AR,,,,,,,,,,,,,,,
